uuid,vin,make,model,mileage,year,price,zipCode,createdAt,updatedAt
15d0ff79-3ec2-499b-ac19-4d880c3a95e8,5GAER23728J665683,Maserati,Biturbo,99063,1986,$54184.88,3200,2/23/2019,6/13/2019
48e56ed1-02bf-46d7-98c0-c517db72136f,4T1BF1FK2FU089542,GMC,Rally Wagon G2500,54247,1995,$28855.96,91077 CEDEX,11/7/2019,3/10/2019
7c5dccc5-482b-4aa0-8e63-cad937d64859,1GYFK36299R055242,Subaru,Legacy,25909,2001,$71222.75,,1/27/2020,3/13/2019
302d1f8e-e1bc-4d86-8d64-038c63b51d37,2G4WS52J811941253,Jeep,Wrangler,45755,1994,$17135.39,66225,3/7/2019,9/6/2019
b9f263da-3d72-4b6f-93a6-f7faff7dd21e,1GD312CG6EF837902,GMC,Yukon XL 1500,78684,2010,$59166.25,2970-267,2/17/2019,3/28/2019
5477e673-20f3-43ad-8026-cc4321643791,WVGEF9BP3ED823049,Mazda,Mazda6,96805,2004,$76359.98,162 55,9/19/2019,6/12/2019
ca586649-bbf6-4c44-b40c-708b5cb35c0d,3VW4S7AT3EM974022,Suzuki,Aerio,46146,2006,$90766.34,,6/3/2019,1/17/2020
ccc330fd-3f88-402e-b4ca-3763849767b9,4A4AP3AU8FE961274,Pontiac,Grand Prix,80077,1969,$15576.96,529-0241,8/30/2019,3/3/2019
22d62c15-03d5-4dd0-8c27-7ba62c2b482f,1C4PJLAB5FW034843,Suzuki,XL7,50526,2009,$94470.41,P31,1/27/2020,1/8/2020
7e8cf77c-8955-4bee-a06e-3d977807b9c0,5UXZV8C59CL109086,Toyota,Prius,57826,2001,$19212.96,162400,12/17/2019,6/5/2019
f229aa7c-35eb-4bd1-9a65-7d82a11d0992,YV1902AH7D1660893,Pontiac,Montana,88223,2006,$75807.28,,2/13/2019,6/12/2019
1b882b3b-a6e6-48af-96f8-a29d094547f5,3GYT4NEF3CG481691,Toyota,Land Cruiser,85456,2008,$90532.42,36210,4/20/2019,6/24/2019
ccfbb65b-5d6f-4ae3-b1d0-707f596f3924,3N1AB6AP8BL049940,Mercedes-Benz,E-Class,33460,1997,$28492.95,,3/27/2019,2/4/2020
02ed789a-bf75-4f12-9bfb-b2802bbdf1ef,WBAGH03491D789973,Mercedes-Benz,SL-Class,58134,2001,$5248.40,,5/3/2019,10/9/2019
69519a9c-8685-45b0-bd22-e58f921131da,1G6DJ5EY3B0586094,Suzuki,Kizashi,46442,2010,$64478.10,606640,6/12/2019,9/22/2019
531720b1-1cc3-4881-b4c4-44ff09b647ed,3VWJP7ATXCM197033,Chevrolet,Express 1500,68981,2005,$76808.96,,7/31/2019,7/16/2019
006ddecd-473d-4a35-b388-5f8c1d5c7d4f,WA1LFBFP3BA353660,Audi,4000s Quattro,58740,1986,$6405.93,,9/25/2019,4/26/2019
ce3a8288-7c5a-48c2-907b-89f35bf44414,JN1CV6AP7CM323507,Austin,Mini,88975,1959,$67111.37,762 31,7/14/2019,9/5/2019
55039454-06c6-4762-ad2c-ca83ca1c0fb1,3VW507AT2EM530527,Ford,Ranger,44364,2011,$23023.13,22920,6/20/2019,9/20/2019
94749930-6a6d-4f37-b0c4-cd1fa4c65efb,JTHBW1GG9D2068581,Kia,Rondo,75775,2009,$87490.31,861-0133,7/9/2019,5/6/2019
43255a99-e3e8-4a7d-bb3a-a9b444ec2e32,KNADH4A32A6893665,Lexus,LS,88502,1990,$10702.17,,10/14/2019,4/26/2019
13cf5f6f-5156-4121-9e2e-a7ed63cbc952,WAUXG74F49N760849,Chevrolet,Suburban,59937,2011,$50727.41,793 51,8/30/2019,9/14/2019
3fe2947e-df6c-46b0-9add-9918cbead41c,WAUVT58E45A386110,GMC,Vandura 1500,56650,1992,$57475.34,5301,7/26/2019,11/29/2019
d58ad982-8c0f-48a6-8d27-3a08dd6240b1,WVWAN7AN6DE732439,Volkswagen,Rabbit,55729,2010,$40987.01,,11/6/2019,2/21/2019
97555eb6-5a52-4ee9-94bc-ecc673dd902a,5XYZG3AB8BG450819,Subaru,Loyale,6773,1992,$38636.66,,8/29/2019,12/25/2019
d1204fe8-1a82-484c-aef4-65eb1554c002,WAUKGAFB6AN846895,Maserati,Biturbo,41510,1986,$87514.27,,9/7/2019,2/1/2020
b4f50c54-e8e4-495c-a306-d2e4969165c4,WAUGF78K59A157829,Lincoln,Town Car,78313,1990,$59492.23,,8/22/2019,10/13/2019
6e3c0d30-9f2d-41c1-b2fa-f2e939b6e293,1G4HP52K94U092746,Land Rover,Discovery,98033,2002,$39818.85,,5/1/2019,5/18/2019
f7f3d370-247a-45ce-9a74-8f50f699a391,WAUKF98E88A745996,Buick,Somerset,73663,1985,$43018.71,,8/18/2019,2/21/2019
478f705d-86c6-477e-9c3d-9d4ed5644a75,WA1WMBFE8CD906966,Chevrolet,Sonic,28075,2012,$44149.94,,9/17/2019,7/17/2019
ef025ce2-64a3-4332-8a8b-b9f692a3a786,1N6AA0CJ7DN674173,Pontiac,Firebird,66338,2002,$80438.21,4336,1/13/2020,11/5/2019
fcc84361-96ef-43bf-92a5-d633b4f9b32b,KMHTC6AD9DU596647,Lincoln,Continental Mark VII,77046,1992,$76930.32,,6/5/2019,11/23/2019
c5012dec-78d2-444e-975a-bce2b95d0080,1FMJK1H5XEE044904,Scion,tC,34045,2012,$33925.05,,9/5/2019,11/29/2019
0a74dd76-dce1-463a-8ebc-a09e4bbc5a2f,WAUKG58E45A918821,Chevrolet,Express 3500,87870,2011,$35325.32,474 31,3/23/2019,4/4/2019
c58c68c8-df93-4a25-a19e-6c7c41f8539a,WA1CGAFE5ED169149,Infiniti,Q,75792,1994,$81217.19,37-306,3/23/2019,4/17/2019
c3dfc1f2-f908-49f0-8821-8f1cba976e8e,5FPYK1F42DB667180,Lotus,Esprit,85643,1994,$53564.84,1320,6/10/2019,8/21/2019
772015fd-5c78-43a3-a6ef-9c450e22c746,WBASN0C52DD819525,Kia,Optima,84423,2010,$91951.09,,2/4/2020,6/18/2019
79f278d2-a4c4-4905-91f9-2475db9520b4,3VWML7AJ3DM969056,Oldsmobile,LSS,49126,1998,$82664.14,368212,9/8/2019,1/11/2020
62ae6167-ef88-43fb-88c1-36d50b178c74,JTDJTUD36ED849329,Ford,Expedition,20658,2010,$45989.10,34-103,5/27/2019,5/9/2019
9f707c87-8938-44f6-b428-cfdb7c24c46d,1GYS4BEF5DR327253,Chevrolet,Lumina,73479,1993,$30981.73,,1/7/2020,9/19/2019
5909358d-dc70-4132-ac66-b6c74094bbf9,1FMJK1HTXFE099255,GMC,2500 Club Coupe,65786,1996,$7645.76,427820,4/8/2019,1/21/2020
4aae3560-e4ec-4334-bfb7-261b960ac34f,JN1AZ4EH4AM962217,Isuzu,Trooper,20832,2001,$12166.32,,10/11/2019,7/21/2019
763aaf7b-57a0-445a-9367-e47618127e42,1J4NF1GB4BD609759,Kia,Amanti,21846,2006,$22175.06,8723,5/29/2019,6/6/2019
ed492fd9-a705-4efe-a758-31bc602757dc,SCFAB02A66G438706,Suzuki,SX4,62104,2008,$61122.53,,5/31/2019,11/20/2019
1801cb25-b875-47b9-99a3-c398e21b0f4c,WAUSF98E66A631346,Lotus,Esprit,45083,2003,$39452.72,3119,7/2/2019,9/26/2019
c128c4aa-5524-414a-89c8-60af4b242084,WBAKC8C50AC609527,Volvo,V70,22767,2010,$93957.60,,10/20/2019,2/6/2020
ecf5e699-9753-4139-8f03-26819071ebef,WBA3C1G51DN683215,Mercedes-Benz,SLR McLaren,23211,2006,$85502.87,,6/6/2019,2/4/2020
8216dcbb-4e7b-46d6-a69d-c3e84d9520ad,SCBCR7ZA7AC366502,Toyota,Supra,77974,1993,$50023.72,93285 CEDEX,1/14/2020,2/3/2020
1849d008-4b18-4a85-9359-705718262f5b,1FTMF1CW9AF417165,Mercedes-Benz,SL-Class,28302,1985,$44528.88,,4/26/2019,1/27/2020
dc2bc74c-06fa-46e1-a263-04dc82323b26,3N1AB6AP4AL495646,Nissan,Rogue,82234,2008,$80728.71,6214,5/24/2019,10/4/2019
06ab3889-d183-48ca-8b10-e89ea4349f10,SALAG2D46BA418447,Mercury,Lynx,25312,1986,$98292.98,,6/6/2019,1/25/2020
17edb134-fe67-44ec-984f-a8fefb21e566,3VW517AT6FM941461,Nissan,Sentra,37117,1997,$17242.66,,3/15/2019,8/29/2019
08d0ea81-c279-409a-b981-1ba66688f69e,1N6AA0CH9FN378068,Toyota,Tacoma,44252,2002,$10575.81,,4/22/2019,11/6/2019
d315a584-b302-45a7-935c-8e0288575fbb,1FTWF3A58AE342530,Subaru,Legacy,23386,1996,$96696.95,,10/25/2019,5/16/2019
be5b3cee-30c1-4223-a8f8-bfa63dd17f80,WAUUL58E75A069885,Nissan,Xterra,443,2006,$91688.91,6417,8/19/2019,10/7/2019
b7d487df-ec32-47b9-bf80-e381c31f70fa,WAUGU54D51N320008,Infiniti,I,27876,1997,$55984.44,,2/13/2019,6/15/2019
c73ab50f-f619-40ff-add3-33fba8d3da1f,2HNYD18734H305938,Nissan,Titan,79204,2004,$44207.50,,12/2/2019,1/31/2020
9dce3597-33a6-4f9f-8613-ef5f95535816,WBANF33557C180112,Buick,LeSabre,83474,1997,$37271.30,,2/17/2019,11/10/2019
d1d25ae3-22a4-49a7-84fc-f68d83d0a1d8,JTDKDTB31C1786413,Dodge,Dakota,27829,1995,$18359.96,,11/5/2019,5/11/2019
4b52aa4b-8606-4df1-90f0-e28bb2047918,1NXBU4EE3AZ270595,Rolls-Royce,Phantom,15517,2006,$78204.30,,6/9/2019,5/19/2019
36d5be80-f50c-479d-add0-cfd7cf945f68,1G6DP8E31D0335792,GMC,Suburban 1500,68053,1993,$78071.58,9618,8/8/2019,1/28/2020
d178dc2c-f8b5-4b30-b4f8-29bfb79660a1,5J8TB4H3XEL773014,Pontiac,Firebird,71055,1985,$36734.12,5110,4/30/2019,9/1/2019
eeec4263-899c-4a4d-a44b-3310e3e28fb6,WAUDK78T79A969916,Dodge,Charger,15417,2010,$63526.76,,1/17/2020,8/11/2019
0ca47757-2452-4f0b-8875-9274886d4b12,5UXFG2C5XDL992756,Chevrolet,Cavalier,70385,2000,$85958.33,58135-000,10/14/2019,8/1/2019
38c072c6-8124-4431-82ec-2d88f8284f01,SCBBR9ZA8BC798735,Mazda,Miata MX-5,91632,2012,$81109.71,891 30,1/9/2020,9/9/2019
8b55f8ba-7b86-4680-b6c0-f5d9950a401e,1C4RDHDG4DC402027,BMW,Z4,50278,2008,$26367.81,,3/19/2019,11/30/2019
c0489d76-1d2a-4eea-9dd8-d58217dc8d4c,3C6TD4CT1CG924419,Toyota,4Runner,70693,2012,$85751.81,461677,8/2/2019,12/16/2019
332cb432-6eb3-4b68-bd89-8552a4938ab0,5NPET4AC9AH478936,Volkswagen,Passat,64299,1996,$59162.92,09700-000,11/26/2019,3/17/2019
e36d7f63-0a85-4949-b3ea-ef64bf4ebfe3,WA1TFAFL4EA097136,Audi,TT,18023,2009,$55533.67,9211,8/23/2019,3/3/2019
df02bebb-306e-4bb3-8722-a46029afb4a0,2G4GS5ER2D9651652,Pontiac,6000,90703,1985,$92287.73,44629,2/9/2020,6/18/2019
2a1361d6-c003-4b17-8f1f-cdc0684bf332,WAUHMBFC7EN615611,Ford,Econoline E350,92130,1999,$47954.20,35022 CEDEX 2,9/15/2019,5/31/2019
e97559a5-d1f4-4184-8077-445fd9ee0d1a,WA1CV94L69D074806,Dodge,Ram 1500 Club,82797,1997,$68081.86,,8/8/2019,5/15/2019
9ae9e359-2946-45f6-9155-532fab9a8cba,1FTMF1CW1AK910765,GMC,Jimmy,58440,1996,$82857.41,,10/28/2019,11/5/2019
cd7cfa27-b0f2-48af-852f-f4570370517c,3D7TP2CT1AG883104,Chevrolet,Lumina,45892,1996,$59162.29,,5/9/2019,5/8/2019
0f0178d6-8ffa-4967-8aca-0ec86fce1520,1G4HP52K23U119994,GMC,2500,86185,1994,$92481.69,11130,7/28/2019,8/1/2019
7ce0fffa-27ef-4174-a10d-7a8aa4e86943,WBAPT73589C325607,Toyota,Sienna,35099,2004,$23465.92,,6/16/2019,1/6/2020
07b8e09c-4861-444c-88f8-54488c77f3b7,WAUXU64B52N263444,Volkswagen,Golf III,13064,1993,$71081.35,,3/27/2019,7/24/2019
6afb884b-753c-455a-9c7b-e32226db5f08,1G6DJ1E3XD0215823,Mitsubishi,Lancer Evolution,98621,2002,$9212.73,4415-005,5/22/2019,12/11/2019
2da77907-7e22-4254-a6dd-72fd2efe53b2,2C3CDXDTXEH920482,Lincoln,MKX,76701,2012,$18549.95,,1/4/2020,10/27/2019
5210bf61-7819-4f73-b6c5-fe10d2e16216,1N6AA0EC5DN720016,Infiniti,FX,41195,2008,$27859.32,682 33,4/17/2019,10/16/2019
da50f573-c6bb-4838-b65b-cc80bba3f375,KL4CJESBXFB841563,Mercury,Grand Marquis,23488,2005,$58029.87,366013,12/5/2019,6/3/2019
08f2bbcd-04d9-494a-9b24-8d2e6fc9a343,4T1BD1EB5FU620501,Nissan,370Z,31337,2010,$98502.83,,1/10/2020,11/17/2019
26fda48d-4b88-41cc-a168-7722f5ab3161,JH4DC548X2C876841,Acura,SLX,97804,1998,$64928.70,,3/24/2019,9/22/2019
e78fae20-a555-4162-8572-74b294391384,5UXFF03509L205635,Bentley,Mulsanne,48585,2011,$6292.84,,11/30/2019,5/27/2019
b19c28c6-08e7-4936-8f84-a98344ad2ede,JN1BJ0HP2EM507959,Land Rover,Range Rover,92771,2010,$51034.70,49500-000,2/19/2019,5/30/2019
7f7c2dfc-c70b-482b-a1ad-fa25e981b8f3,WP0AA2A98AS580176,Mazda,RX-7,82889,1984,$28621.32,,2/3/2020,11/3/2019
61eede00-38cb-4e30-ba3f-5cc3684e57e1,WDDPK4HAXEF392606,Dodge,Ram Van B350,63266,1992,$63170.41,,12/26/2019,2/8/2020
1909abb9-ec69-4052-9fab-31f29367d3b9,1G6ET12982B016956,Toyota,Tacoma Xtra,15202,1998,$40401.17,,1/9/2020,11/29/2019
d685023f-ac6c-4e8d-aca0-9dfe0db7f7c7,WAUBH54B91N347774,Nissan,Versa,13425,2012,$17251.52,,11/21/2019,6/20/2019
3fb9d5fb-4ffb-40c9-8244-0bfc210afd56,WBAGN63574D642883,Audi,S4,69155,1992,$6930.08,,2/22/2019,2/25/2019
b92c6c76-79ae-4e9f-a02f-5e77f564564c,WBALM7C5XCE370877,Mitsubishi,Montero Sport,72032,2001,$79208.46,,8/31/2019,11/15/2019
c68c2b18-0f10-4f63-a75c-14f4efe15af7,1FA6P0G78F5776368,Chevrolet,Corvette,6557,1956,$97205.20,,12/31/2019,11/4/2019
0ea3ce79-b0a2-4cc8-84a1-624eb3db1d84,3VWC17AU1FM495039,Mazda,Familia,69288,1989,$17731.11,11110,11/4/2019,7/13/2019
64d9f5bc-3646-4668-8356-75d0bb7fd8b8,1G6KH5E68BU481125,Chevrolet,Suburban 2500,3583,2009,$80878.75,92665 CEDEX,9/8/2019,2/3/2020
22ba7136-9bfa-4462-bf5b-8efc53eb7a4e,WAUDFAFC4DN339339,Mazda,MPV,76582,1991,$81914.60,,7/11/2019,2/24/2019
ea208c09-fed1-4af9-b925-da8643a359fb,3C63DPGLXCG558049,Chevrolet,Corvette,32997,2003,$69026.24,,1/29/2020,8/18/2019
10a32a64-6ba1-44fd-a59f-242a1b0d9da6,WAUSF98K39A224952,Audi,80,10868,1992,$41813.92,44071,7/3/2019,7/7/2019
c1d710c9-11b6-41e6-b173-bafc5b4f1c67,WBAHN03537D296255,Nissan,240SX,86239,1996,$27946.47,101 22,12/29/2019,5/8/2019
ef9e126c-ca49-496c-8d79-af8eaf9c5d81,1C3CCBCG8EN156231,Geo,Metro,2183,1994,$72855.28,,6/16/2019,9/21/2019
69d57a92-c93f-446c-bb77-95ed051e1c76,WAUJC68E45A150271,Chevrolet,Astro,98183,1993,$73734.05,,5/26/2019,10/30/2019
0717e2d2-2c67-4ec4-9591-6c2e79d5976f,JN1AZ4EH4DM204348,Chevrolet,Suburban 1500,9962,2006,$54286.30,151427,12/10/2019,10/5/2019
93e41899-d78b-400f-894b-e4e0c3ba8bad,WAUDFAFLXAA655007,Pontiac,Firebird,52878,1997,$99639.60,337 01,1/11/2020,7/29/2019
73a8c151-06e1-4447-96bc-5951a200477f,3CZRE3H31BG700112,Ram,3500,19115,2011,$22365.72,1679,11/11/2019,5/6/2019
e3e9a6b1-4de2-4c4f-9703-9f1b9623b48f,SCFFDCCD9CG822470,Mitsubishi,Expo,76075,1993,$6117.17,,1/24/2020,10/26/2019
aec7472d-6698-4740-a99f-705ee4864e0f,3C3CFFCR8FT036804,Isuzu,Stylus,43196,1993,$76845.52,23440,4/14/2019,6/17/2019
602df30f-91da-4dc6-9316-9be76059e19b,1GKS1AKC4FR281179,Acura,RSX,75356,2005,$37843.34,,9/6/2019,12/7/2019
47ad71a1-6f08-4ce4-b90c-ede450321f54,WA1YD64B83N338172,Land Rover,Defender Ice Edition,54236,2010,$97690.90,,5/15/2019,9/16/2019
d0a97d15-c812-49e6-8d3a-b5af43768418,WBADT534X3C971852,Audi,100,61101,1989,$46692.63,,7/23/2019,11/12/2019
f41c3205-c3fd-4e64-9621-056912663d76,5GADV23LX6D029903,Suzuki,XL7,85609,2008,$79240.50,,8/12/2019,4/13/2019
ce1a7059-2c00-434f-9871-c98a477b9e8f,1FTWF3C50AE552973,Saturn,S-Series,75928,2002,$59843.21,,5/15/2019,5/18/2019
8a94d8cf-c936-4864-a38b-f7be37caaa22,1GD02ZCG8EF710173,Hyundai,XG350,40105,2004,$79240.87,283 31,3/8/2019,5/14/2019
14b59938-fc15-48d7-affa-65194bbd7566,5J6TF2H51EL343620,Mitsubishi,Lancer,15823,2004,$68285.27,,9/26/2019,11/30/2019
c997f6fa-42e9-40fe-b4a1-59eb0e59a20d,JTHFE2C2XC2238658,Ford,F350,41327,1994,$71546.20,L-6562,12/11/2019,7/15/2019
7ad4ff7e-391b-4c40-9546-ebdc0939c8a4,WAUSF98E66A460422,Jeep,Liberty,46830,2006,$47648.01,,4/28/2019,3/7/2019
6ef40c76-acb6-4fa6-afbf-2063ab4cd740,WAUHF98P18A287908,Infiniti,J,69818,1993,$38896.54,,10/19/2019,3/24/2019
e64257b5-c211-431c-a987-b5749d80b0e5,1N6AA0CH1FN313909,Cadillac,XLR,2527,2005,$79889.42,,2/14/2019,6/20/2019
414c04d1-4ec9-471c-a606-32327f40497b,1B3CB1HA4AD794281,Cadillac,SRX,34448,2004,$53724.73,,12/15/2019,1/5/2020
32746542-17bd-4402-b2a7-9d579d43ca63,WP1AE2A25CL946594,BMW,5 Series,6907,1998,$29726.24,,10/9/2019,1/8/2020
e40ec16f-e7a8-4fd8-99b3-78b8e9b225b5,WAUGFAFC9EN811677,Mercedes-Benz,SLK-Class,14715,2000,$93140.91,661-0963,4/25/2019,8/6/2019
57c9d953-82f0-44a6-b1c9-223ecacdaa62,SALAB2D42AA075035,Acura,SLX,66845,1996,$38942.36,,11/26/2019,9/18/2019
ad069575-d034-423e-a341-6e9c79dee84b,KMHEC4A47EA083302,Lincoln,Town Car,67609,2008,$20750.63,,1/6/2020,9/4/2019
656f8a14-5053-4403-8958-9a23195bffab,WBAVC53597F618407,Infiniti,FX,43790,2003,$66161.17,,8/4/2019,4/16/2019
1793be34-9cb5-4670-bc84-21d672a483a7,1G6DJ8E39D0074719,Volkswagen,Passat,15648,1992,$82975.18,,6/9/2019,10/12/2019
de5c758a-b0f9-4e64-b845-4e1a9fc57abc,WBAPH7G58BN071211,Lexus,RX,80117,2013,$47528.36,,11/10/2019,12/7/2019
8b45f1dd-1331-4665-9f6b-be4029e28fb6,WA1MMBFE2AD053176,Dodge,D150 Club,98083,1993,$67059.93,,1/14/2020,8/27/2019
80410cdc-a423-4df4-8ee7-df35c8f6203e,5J8TB1H22CA971696,Oldsmobile,88,27478,1992,$24829.02,,6/30/2019,7/15/2019
e6009ce4-2cf6-4f32-8dca-f5b14610853f,4T1BF3EK1BU754308,Subaru,Impreza,22972,2001,$75313.79,,7/11/2019,5/6/2019
513b4f0b-c9f8-44d0-a947-c031c56e341e,1FA6P8AM7F5544650,BMW,Z4 M,61475,2009,$27016.94,,4/21/2019,8/2/2019
cf3e701b-1f0c-408c-a2b8-912efe1e943a,WAUFEAFM2DA011056,Dodge,Nitro,7363,2011,$94738.61,9713,1/25/2020,9/26/2019
844af484-5cba-47e3-9db0-516a9dd11f85,1FTEW1CM8CF530577,Lincoln,Town Car,59749,1986,$76254.08,999-8132,2/18/2019,2/16/2019
fee3a9e2-1537-4117-a084-bcd0741c4319,KMHEC4A44EA862611,Kia,Sedona,49539,2009,$13565.44,,8/18/2019,7/6/2019
d8195297-43c1-4e65-a1a5-afc1710880b6,SCFBF03B48G556031,Pontiac,Firebird,13334,1999,$21161.34,,8/4/2019,5/2/2019
90e9f3bf-86c1-4da9-b564-6f5546929fdb,1C4RDJAG2DC336489,Pontiac,Grand Prix,56301,1979,$46360.37,053428,3/31/2019,5/1/2019
9f5b67be-ddee-47ab-9c9f-e1141bcbb04e,WP0AA2A86EK982131,Mazda,MX-6,43736,1995,$13632.16,,4/1/2019,9/21/2019
91d05366-d367-41c9-b9d6-daa0729e50a0,2C3CCAET9CH869858,Jaguar,XJ Series,79982,2002,$42475.03,,3/2/2019,8/19/2019
15547b64-507c-4c6f-8f1b-5603967a67f2,JN8AF5MR1DT409836,Lexus,SC,50280,2004,$90964.03,8701,10/8/2019,9/19/2019
8182a58c-5924-4013-8194-718fdf33d964,5GAKRBKD8DJ284795,GMC,Yukon XL 1500,2540,2000,$66741.98,5603,5/5/2019,10/19/2019
ce10ef4a-07e9-4981-9ce9-14b00f303c9d,1G6DM57N840764532,Acura,MDX,74121,2001,$47366.65,,11/11/2019,1/27/2020
7eeedda1-3c91-47dc-a0d3-e729b9359cc1,NM0GE9F78F1067826,GMC,Vandura G2500,66790,1995,$8298.56,8950-205,11/27/2019,1/25/2020
0a31d065-2521-4059-947c-f720cedd1773,WBAXA5C52FD215460,Chevrolet,Corvette,60889,2008,$38661.74,,10/22/2019,11/11/2019
a0f255e6-8c23-4689-b47f-93e4037ce65e,WAUCFAFC7DN418984,Jeep,Grand Cherokee,75067,1993,$85041.00,,9/20/2019,3/5/2019
d88d12d5-f393-4c8a-bdf6-5793c38fc39f,4A31K5DF1CE779813,Nissan,Pathfinder,32975,2001,$87020.40,5840,10/3/2019,8/9/2019
eac974e2-0303-4166-983f-e7f41213cf8e,JHMZF1C66DS856648,Lexus,GS,67521,1994,$27972.38,,7/11/2019,6/6/2019
8be6fcd8-c928-4395-ba23-f97d4dc20c10,WAUEF98E06A320587,Chrysler,Crossfire Roadster,85154,2006,$88537.57,3530,9/18/2019,12/25/2019
c534de0c-711c-42ff-992a-6108363f3373,SCBGH3ZA7FC599400,Dodge,Ram 2500,96899,2000,$88675.51,7300,12/12/2019,2/1/2020
ff3cf851-1e05-4920-b9a5-87dcc983c3ca,JH4CU2F63CC561285,Audi,S4,33622,1994,$54007.31,,3/19/2019,6/14/2019
1616694e-da1a-4356-993b-d1f7bf8c0a34,WBAFU7C59CD668016,Acura,RL,99896,2010,$11283.35,,1/10/2020,5/11/2019
fa128ea4-11b8-4ea6-9d98-c2bf04426ccd,3C3CFFAR0CT353622,Mazda,Miata MX-5,74574,1994,$82124.88,,3/21/2019,2/9/2020
4ef985bf-2a12-4685-8a4a-1ba4719c54eb,5TFBW5F10BX676432,Toyota,Tacoma,56452,2008,$94058.54,01901,4/19/2019,3/18/2019
eb7b6777-bb1f-4e06-a8e1-32ae31911099,1C3BC2FB7BN361188,Buick,Riviera,74272,1993,$23887.61,,4/15/2019,5/17/2019
bff75f2f-7fde-4928-b910-2b2c90d234aa,5J8TB4H38GL736322,Acura,Vigor,50125,1994,$79895.35,1917,9/3/2019,10/20/2019
88947533-a65f-4a89-a869-4bdc43de2232,1N6AF0KY3FN560402,Chrysler,Concorde,78094,1995,$31246.55,35069,12/26/2019,5/13/2019
585a3137-12ee-4b9e-b833-5b85903bf71a,WBA3A9G57FN264681,Cadillac,STS,41136,2007,$48068.52,05-074,9/28/2019,1/27/2020
d83f79ee-116f-4445-8796-770e4f7defc5,WBA3B3C55DJ705437,Infiniti,I,17135,1996,$82070.52,683 24,12/4/2019,9/29/2019
41c1932b-6c86-4728-b62c-008b6a676f1e,WAUAF78E78A670756,GMC,Envoy,59852,2007,$26093.70,617010,12/6/2019,5/27/2019
ad345f48-22e9-4d80-bfa9-2d59215d225b,WAUEF78E07A497677,Dodge,Ram Van 2500,49150,1998,$72735.24,,1/7/2020,3/28/2019
8aedc758-405e-4747-87ce-ba843e2cff84,WA1CGAFE4ED920211,Plymouth,Fury,15062,1964,$80177.30,,4/27/2019,8/1/2019
ff6d1dc1-0ffe-4d4a-aff5-806d5d1f4309,WBA3A9G57EN838100,Saturn,Ion,43599,2007,$67559.68,,6/9/2019,12/7/2019
fabe50be-c85d-4798-a634-919388abf292,SALGS2TF5FA187686,Chevrolet,Silverado Hybrid,27683,2006,$63208.16,34-745,10/10/2019,10/25/2019
77d09260-63bd-474e-bba1-9e6f98298d95,WBAFB33411L561728,Nissan,Xterra,55433,2007,$97734.56,140317,8/31/2019,12/22/2019
3fe01c51-5f01-40b0-b517-b4c7d9b469dc,JN8AS5MT3CW706739,Mercury,Monterey,97833,2005,$5606.12,,3/12/2019,1/14/2020
adfc5342-9f28-4164-b2f4-40e8678464df,5FNYF3H43FB850614,Mitsubishi,Chariot,14442,1985,$77939.94,,9/24/2019,4/29/2019
659cc753-0042-41d7-9d85-4b23b8cb24c0,SCFAB05D09G445581,Mitsubishi,Mirage,49538,1986,$94009.84,,2/17/2019,8/26/2019
a3915e6e-1bbd-4e85-9a4b-fec4dba62bb0,WBABN33462J000430,Ford,Taurus,51952,1991,$66006.53,89355,12/18/2019,10/27/2019
121b4151-f5b8-427e-b6c9-7a161e4c820e,2G4WB55K741521878,Hummer,H2,52380,2003,$61424.20,143422,10/2/2019,3/4/2019
6edf6bf0-66ad-41de-9157-70ff455f8933,4A31K2DF1AE658470,Pontiac,GTO,72169,1967,$92777.30,,8/7/2019,1/22/2020
a8f698fe-e3b2-4df0-b69f-2e541ba34feb,5TDBW5G16ES115094,Mitsubishi,Excel,41116,1989,$3651.09,,1/4/2020,9/10/2019
a495b505-5947-4560-b22b-ef2a29126d83,WDDGF4HB4CF890360,Ford,Galaxie,56402,1966,$29930.92,,5/17/2019,7/15/2019
02266258-c64c-45d4-b715-03eb469d0cfc,1C6RD7FP9CS150858,Mercury,Topaz,14588,1993,$7581.19,1054,7/30/2019,10/14/2019
e0f499d6-d41e-4e08-8315-8d9954f85641,WAUDFAFL0DA795877,Isuzu,Ascender,12186,2004,$88034.50,361424,11/18/2019,6/13/2019
9180b6da-a262-44a4-8efb-d44c4eb76149,WAU4FAFL9BA200893,Chrysler,LHS,47317,1995,$47323.16,51130,3/27/2019,9/17/2019
ecfc52e8-8ee3-45cf-bf75-e0f4e9f856ac,1FTSX2B53AE966000,Subaru,Justy,46100,1990,$54452.65,0620,7/23/2019,10/5/2019
f35fd8be-3f7d-4450-8af4-c31e2599ada2,WVGDF9BP0ED248033,Mazda,MX-5,46963,1990,$50993.52,35680-000,7/30/2019,12/5/2019
d3a79984-cfd2-48e1-9f72-f0f4ba770bd4,5N1AR2MM4EC382215,Dodge,Ram 1500 Club,42091,1998,$83981.60,J7G,1/13/2020,11/15/2019
a8f621a2-1e95-4068-954e-3949d307a86a,WA1LGAFE2ED767263,Plymouth,Laser,36857,1989,$21326.09,86-260,8/8/2019,11/21/2019
b1522d65-ead8-426a-85fa-29510b1dd142,JA32U1FU2DU698704,Hyundai,Veracruz,47013,2011,$25467.21,,2/1/2020,1/9/2020
